clip_filename,relative_path,label,duration_sec,device,split
siren_ambulance03_clip023.wav,siren\siren_ambulance03_clip023.wav,siren,2.0,Zoom H4essential,train
bs_ozyegin16_clip006.wav,bird_sounds\bs_ozyegin16_clip006.wav,bird_sounds,,Zoom H4essential,train
tr_tophanelioğlu02_clip002.wav,traffic\tr_tophanelioğlu02_clip002.wav,traffic,,Zoom H4essential,train
wtr_koru31_clip004.wav,wind_trees\wtr_koru31_clip004.wav,wind_trees,,Zoom H4essential,train
siren_ambulance01_clip003.wav,siren\siren_ambulance01_clip003.wav,siren,2.0,Zoom H4essential,train
siren_ambulance03_clip017.wav,siren\siren_ambulance03_clip017.wav,siren,2.0,Zoom H4essential,train
const_bozcaada01_clip020.wav,construction\const_bozcaada01_clip020.wav,construction,2.0,Zoom H4essential,train
cc_vs04_clip005.wav,crowd_chatter\cc_vs04_clip005.wav,crowd_chatter,,Zoom H4essential,train
wtr_koru31_clip001.wav,wind_trees\wtr_koru31_clip001.wav,wind_trees,,Zoom H4essential,train
bs_ozyegin6_clip001.wav,bird_sounds\bs_ozyegin6_clip001.wav,bird_sounds,,Zoom H4essential,train
cc_vs04_clip025.wav,crowd_chatter\cc_vs04_clip025.wav,crowd_chatter,,Zoom H4essential,train
bs_ozyegin3_clip001.wav,bird_sounds\bs_ozyegin3_clip001.wav,bird_sounds,,Zoom H4essential,train
pt_shuttle01_clip038.WAV,public_transport\pt_shuttle01_clip038.WAV,public_transport,,Zoom H4essential,train
const_üsküdar01_clip019.wav,construction\const_üsküdar01_clip019.wav,construction,2.0,Zoom H4essential,train
siren_anma01_clip019.wav,siren\siren_anma01_clip019.wav,siren,2.0,Zoom H4essential,train
wtr_tophanelioglu03_clip001.wav,wind_trees\wtr_tophanelioglu03_clip001.wav,wind_trees,,Zoom H4essential,train
bs_ozyegin15_clip016.wav,bird_sounds\bs_ozyegin15_clip016.wav,bird_sounds,,Zoom H4essential,train
const_bozcaada01_clip034.wav,construction\const_bozcaada01_clip034.wav,construction,2.0,Zoom H4essential,train
siren_police01_clip006.wav,siren\siren_police01_clip006.wav,siren,2.0,Zoom H4essential,train
ft_koru19_clip005.wav,footsteps\ft_koru19_clip005.wav,footsteps,,Zoom H4essential,train
wtr_koru30_clip006.wav,wind_trees\wtr_koru30_clip006.wav,wind_trees,,Zoom H4essential,train
bs_ozyegin12_clip017.wav,bird_sounds\bs_ozyegin12_clip017.wav,bird_sounds,,Zoom H4essential,train
pt_plane01_clip001.wav,public_transport\pt_plane01_clip001.wav,public_transport,2.0,Zoom H4essential,train
siren_anma01_clip005.wav,siren\siren_anma01_clip005.wav,siren,2.0,Zoom H4essential,train
tr_tophanelioğlu09_clip002.wav,traffic\tr_tophanelioğlu09_clip002.wav,traffic,,Zoom H4essential,train
cc_mar03_clip002.wav,crowd_chatter\cc_mar03_clip002.wav,crowd_chatter,,Zoom H4essential,train
const_bozcaada01_clip037.wav,construction\const_bozcaada01_clip037.wav,construction,2.0,Zoom H4essential,train
cc_mar04_clip003.wav,crowd_chatter\cc_mar04_clip003.wav,crowd_chatter,,Zoom H4essential,train
cc_vs03_clip051.wav,crowd_chatter\cc_vs03_clip051.wav,crowd_chatter,,Zoom H4essential,train
ft_koru27_clip006.wav,footsteps\ft_koru27_clip006.wav,footsteps,,Zoom H4essential,train
cc_vs03_clip026.wav,crowd_chatter\cc_vs03_clip026.wav,crowd_chatter,,Zoom H4essential,train
tr_aurangabad01_clip012.wav,traffic\tr_aurangabad01_clip012.wav,traffic,2.0,Zoom H4essential,train
wtr_forest01_clip025.wav,wind_trees\wtr_forest01_clip025.wav,wind_trees,2.0,Zoom H4essential,train
const_bozcaada01_clip004.wav,construction\const_bozcaada01_clip004.wav,construction,2.0,Zoom H4essential,train
siren_anma01_clip018.wav,siren\siren_anma01_clip018.wav,siren,2.0,Zoom H4essential,train
tr_tophanelioğlu03_clip008.wav,traffic\tr_tophanelioğlu03_clip008.wav,traffic,,Zoom H4essential,train
const_üsküdar01_clip049.wav,construction\const_üsküdar01_clip049.wav,construction,2.0,Zoom H4essential,train
siren_ambulance02_clip018.wav,siren\siren_ambulance02_clip018.wav,siren,2.0,Zoom H4essential,train
ft_koru27_clip013.wav,footsteps\ft_koru27_clip013.wav,footsteps,,Zoom H4essential,train
siren_ambulance03_clip012.wav,siren\siren_ambulance03_clip012.wav,siren,2.0,Zoom H4essential,train
bs_ozyegin15_clip007.wav,bird_sounds\bs_ozyegin15_clip007.wav,bird_sounds,,Zoom H4essential,train
bs_ozyegin14_clip001.wav,bird_sounds\bs_ozyegin14_clip001.wav,bird_sounds,,Zoom H4essential,train
wtr_koru28_clip001.wav,wind_trees\wtr_koru28_clip001.wav,wind_trees,,Zoom H4essential,train
tr_tophanelioğlu09_clip013.wav,traffic\tr_tophanelioğlu09_clip013.wav,traffic,,Zoom H4essential,train
wtr_koru10_clip001.wav,wind_trees\wtr_koru10_clip001.wav,wind_trees,,Zoom H4essential,train
pt_shuttle01_clip005.WAV,public_transport\pt_shuttle01_clip005.WAV,public_transport,,Zoom H4essential,train
cc_vs03_clip028.wav,crowd_chatter\cc_vs03_clip028.wav,crowd_chatter,,Zoom H4essential,train
wtr_tophanelioglu04_clip001.wav,wind_trees\wtr_tophanelioglu04_clip001.wav,wind_trees,,Zoom H4essential,train
const_üsküdar01_clip009.wav,construction\const_üsküdar01_clip009.wav,construction,2.0,Zoom H4essential,train
tr_tophanelioğlu05_clip011.wav,traffic\tr_tophanelioğlu05_clip011.wav,traffic,,Zoom H4essential,train
bs_ozyegin5_clip013.wav,bird_sounds\bs_ozyegin5_clip013.wav,bird_sounds,,Zoom H4essential,train
tr_aurangabad01_clip031.wav,traffic\tr_aurangabad01_clip031.wav,traffic,2.0,Zoom H4essential,train
ft_koru23_clip006.wav,footsteps\ft_koru23_clip006.wav,footsteps,,Zoom H4essential,train
siren_tornado01_clip017.wav,siren\siren_tornado01_clip017.wav,siren,2.0,Zoom H4essential,train
cc_mar02_clip001.wav,crowd_chatter\cc_mar02_clip001.wav,crowd_chatter,,Zoom H4essential,train
tr_aurangabad01_clip032.wav,traffic\tr_aurangabad01_clip032.wav,traffic,2.0,Zoom H4essential,train
siren_tornado01_clip010.wav,siren\siren_tornado01_clip010.wav,siren,2.0,Zoom H4essential,train
wtr_koru01_clip004.wav,wind_trees\wtr_koru01_clip004.wav,wind_trees,,Zoom H4essential,train
wtr_forest01_clip032.wav,wind_trees\wtr_forest01_clip032.wav,wind_trees,2.0,Zoom H4essential,train
bs_ozyegin16_clip019.wav,bird_sounds\bs_ozyegin16_clip019.wav,bird_sounds,,Zoom H4essential,train
tr_aurangabad01_clip042.wav,traffic\tr_aurangabad01_clip042.wav,traffic,2.0,Zoom H4essential,train
siren_tornado01_clip043.wav,siren\siren_tornado01_clip043.wav,siren,2.0,Zoom H4essential,train
cc_vs03_clip039.wav,crowd_chatter\cc_vs03_clip039.wav,crowd_chatter,,Zoom H4essential,train
cc_mar04_clip002.wav,crowd_chatter\cc_mar04_clip002.wav,crowd_chatter,,Zoom H4essential,train
siren_police02_clip012.wav,siren\siren_police02_clip012.wav,siren,2.0,Zoom H4essential,train
ft_koru07_clip001.wav,footsteps\ft_koru07_clip001.wav,footsteps,,Zoom H4essential,train
wtr_forest01_clip020.wav,wind_trees\wtr_forest01_clip020.wav,wind_trees,2.0,Zoom H4essential,train
wtr_forest01_clip014.wav,wind_trees\wtr_forest01_clip014.wav,wind_trees,2.0,Zoom H4essential,train
const_üsküdar01_clip018.wav,construction\const_üsküdar01_clip018.wav,construction,2.0,Zoom H4essential,train
ft_koru23_clip020.wav,footsteps\ft_koru23_clip020.wav,footsteps,,Zoom H4essential,train
ft_koru23_clip001.wav,footsteps\ft_koru23_clip001.wav,footsteps,,Zoom H4essential,train
ft_koru23_clip002.wav,footsteps\ft_koru23_clip002.wav,footsteps,,Zoom H4essential,train
cc_vs04_clip040.wav,crowd_chatter\cc_vs04_clip040.wav,crowd_chatter,,Zoom H4essential,train
wtr_koru30_clip001.wav,wind_trees\wtr_koru30_clip001.wav,wind_trees,,Zoom H4essential,train
cc_mar02_clip005.wav,crowd_chatter\cc_mar02_clip005.wav,crowd_chatter,,Zoom H4essential,train
ft_koru24_clip005.wav,footsteps\ft_koru24_clip005.wav,footsteps,,Zoom H4essential,train
const_bozcaada02_clip003.wav,construction\const_bozcaada02_clip003.wav,construction,2.0,Zoom H4essential,train
ft_koru13_clip007.wav,footsteps\ft_koru13_clip007.wav,footsteps,,Zoom H4essential,train
bs_ozyegin8_clip002.wav,bird_sounds\bs_ozyegin8_clip002.wav,bird_sounds,,Zoom H4essential,train
siren_tornado01_clip019.wav,siren\siren_tornado01_clip019.wav,siren,2.0,Zoom H4essential,train
ft_site01_clip002.wav,footsteps\ft_site01_clip002.wav,footsteps,,Zoom H4essential,train
ft_vs10_clip002.wav,footsteps\ft_vs10_clip002.wav,footsteps,,Zoom H4essential,train
wtr_forest01_clip006.wav,wind_trees\wtr_forest01_clip006.wav,wind_trees,2.0,Zoom H4essential,train
cc_vs04_clip026.wav,crowd_chatter\cc_vs04_clip026.wav,crowd_chatter,,Zoom H4essential,train
ft_koru27_clip004.wav,footsteps\ft_koru27_clip004.wav,footsteps,,Zoom H4essential,train
wtr_forest01_clip015.wav,wind_trees\wtr_forest01_clip015.wav,wind_trees,2.0,Zoom H4essential,train
pt_mar01_clip001.WAV,public_transport\pt_mar01_clip001.WAV,public_transport,,Zoom H4essential,train
cc_vs03_clip003.wav,crowd_chatter\cc_vs03_clip003.wav,crowd_chatter,,Zoom H4essential,train
cc_vs02_clip003.wav,crowd_chatter\cc_vs02_clip003.wav,crowd_chatter,,Zoom H4essential,train
tr_tophanelioğlu07_clip001.wav,traffic\tr_tophanelioğlu07_clip001.wav,traffic,,Zoom H4essential,train
siren_police03_clip001.wav,siren\siren_police03_clip001.wav,siren,2.5,Zoom H4essential,train
tr_aurangabad01_clip026.wav,traffic\tr_aurangabad01_clip026.wav,traffic,2.0,Zoom H4essential,train
tr_aurangabad01_clip023.wav,traffic\tr_aurangabad01_clip023.wav,traffic,2.0,Zoom H4essential,train
ft_koru23_clip021.wav,footsteps\ft_koru23_clip021.wav,footsteps,,Zoom H4essential,train
cc_mar01_clip001.wav,crowd_chatter\cc_mar01_clip001.wav,crowd_chatter,,Zoom H4essential,train
const_bozcaada01_clip013.wav,construction\const_bozcaada01_clip013.wav,construction,2.0,Zoom H4essential,train
cc_vs03_clip025.wav,crowd_chatter\cc_vs03_clip025.wav,crowd_chatter,,Zoom H4essential,train
ft_koru22_clip002.wav,footsteps\ft_koru22_clip002.wav,footsteps,,Zoom H4essential,train
siren_ambulance03_clip007.wav,siren\siren_ambulance03_clip007.wav,siren,2.0,Zoom H4essential,train
const_bozcaada01_clip029.wav,construction\const_bozcaada01_clip029.wav,construction,2.0,Zoom H4essential,train
cc_vs05_clip001.wav,crowd_chatter\cc_vs05_clip001.wav,crowd_chatter,,Zoom H4essential,train
wtr_koru20_clip009.wav,wind_trees\wtr_koru20_clip009.wav,wind_trees,,Zoom H4essential,train
tr_tophanelioğlu03_clip002.wav,traffic\tr_tophanelioğlu03_clip002.wav,traffic,,Zoom H4essential,train
ft_koru24_clip002.wav,footsteps\ft_koru24_clip002.wav,footsteps,,Zoom H4essential,train
pt_plane01_clip014.wav,public_transport\pt_plane01_clip014.wav,public_transport,2.0,Zoom H4essential,train
tr_tophanelioğlu03_clip009.wav,traffic\tr_tophanelioğlu03_clip009.wav,traffic,,Zoom H4essential,train
const_bozcaada02_clip023.wav,construction\const_bozcaada02_clip023.wav,construction,2.0,Zoom H4essential,train
ft_koru27_clip018.wav,footsteps\ft_koru27_clip018.wav,footsteps,,Zoom H4essential,train
ft_koru33_clip008.wav,footsteps\ft_koru33_clip008.wav,footsteps,,Zoom H4essential,train
pt_mar05_clip002.wav,public_transport\pt_mar05_clip002.wav,public_transport,,Zoom H4essential,train
wtr_koru29_clip007.wav,wind_trees\wtr_koru29_clip007.wav,wind_trees,,Zoom H4essential,train
pt_bus01_clip010.WAV,public_transport\pt_bus01_clip010.WAV,public_transport,,Zoom H4essential,train
tr_aurangabad01_clip027.wav,traffic\tr_aurangabad01_clip027.wav,traffic,2.0,Zoom H4essential,train
wtr_forest01_clip019.wav,wind_trees\wtr_forest01_clip019.wav,wind_trees,2.0,Zoom H4essential,train
const_üsküdar01_clip014.wav,construction\const_üsküdar01_clip014.wav,construction,2.0,Zoom H4essential,train
const_bozcaada02_clip011.wav,construction\const_bozcaada02_clip011.wav,construction,2.0,Zoom H4essential,train
tr_aurangabad01_clip036.wav,traffic\tr_aurangabad01_clip036.wav,traffic,2.0,Zoom H4essential,train
tr_aurangabad01_clip051.wav,traffic\tr_aurangabad01_clip051.wav,traffic,2.0,Zoom H4essential,train
const_üsküdar01_clip026.wav,construction\const_üsküdar01_clip026.wav,construction,2.0,Zoom H4essential,train
siren_ambulance02_clip001.wav,siren\siren_ambulance02_clip001.wav,siren,2.0,Zoom H4essential,train
const_üsküdar01_clip059.wav,construction\const_üsküdar01_clip059.wav,construction,2.0,Zoom H4essential,train
const_üsküdar01_clip024.wav,construction\const_üsküdar01_clip024.wav,construction,2.0,Zoom H4essential,train
wtr_koru29_clip003.wav,wind_trees\wtr_koru29_clip003.wav,wind_trees,,Zoom H4essential,train
cc_vs04_clip004.wav,crowd_chatter\cc_vs04_clip004.wav,crowd_chatter,,Zoom H4essential,train
siren_ambulance02_clip009.wav,siren\siren_ambulance02_clip009.wav,siren,2.0,Zoom H4essential,train
pt_plane02_clip009.wav,public_transport\pt_plane02_clip009.wav,public_transport,2.0,Zoom H4essential,train
wtr_koru32_clip004.wav,wind_trees\wtr_koru32_clip004.wav,wind_trees,,Zoom H4essential,train
ft_vs10_clip003.wav,footsteps\ft_vs10_clip003.wav,footsteps,,Zoom H4essential,train
ft_koru23_clip012.wav,footsteps\ft_koru23_clip012.wav,footsteps,,Zoom H4essential,train
const_üsküdar01_clip017.wav,construction\const_üsküdar01_clip017.wav,construction,2.0,Zoom H4essential,train
siren_tornado01_clip020.wav,siren\siren_tornado01_clip020.wav,siren,2.0,Zoom H4essential,train
pt_plane01_clip010.wav,public_transport\pt_plane01_clip010.wav,public_transport,2.0,Zoom H4essential,train
tr_aurangabad01_clip046.wav,traffic\tr_aurangabad01_clip046.wav,traffic,2.0,Zoom H4essential,train
const_üsküdar01_clip056.wav,construction\const_üsküdar01_clip056.wav,construction,2.0,Zoom H4essential,train
pt_bus01_clip011.WAV,public_transport\pt_bus01_clip011.WAV,public_transport,,Zoom H4essential,train
tr_tophanelioğlu05_clip008.wav,traffic\tr_tophanelioğlu05_clip008.wav,traffic,,Zoom H4essential,train
ft_koru22_clip006.wav,footsteps\ft_koru22_clip006.wav,footsteps,,Zoom H4essential,train
ft_koru12_clip008.wav,footsteps\ft_koru12_clip008.wav,footsteps,,Zoom H4essential,train
cc_vs04_clip036.wav,crowd_chatter\cc_vs04_clip036.wav,crowd_chatter,,Zoom H4essential,train
bs_ozyegin15_clip015.wav,bird_sounds\bs_ozyegin15_clip015.wav,bird_sounds,,Zoom H4essential,train
tr_tophanelioğlu02_clip004.wav,traffic\tr_tophanelioğlu02_clip004.wav,traffic,,Zoom H4essential,train
bs_ozyegin12_clip002.wav,bird_sounds\bs_ozyegin12_clip002.wav,bird_sounds,,Zoom H4essential,train
wtr_tophanelioglu01_clip005.wav,wind_trees\wtr_tophanelioglu01_clip005.wav,wind_trees,,Zoom H4essential,train
bs_ozyegin16_clip011.wav,bird_sounds\bs_ozyegin16_clip011.wav,bird_sounds,,Zoom H4essential,train
pt_shuttle01_clip048.WAV,public_transport\pt_shuttle01_clip048.WAV,public_transport,,Zoom H4essential,train
pt_bus01_clip004.WAV,public_transport\pt_bus01_clip004.WAV,public_transport,,Zoom H4essential,train
siren_ambulance02_clip005.wav,siren\siren_ambulance02_clip005.wav,siren,2.0,Zoom H4essential,train
tr_tophanelioğlu01_clip020.wav,traffic\tr_tophanelioğlu01_clip020.wav,traffic,,Zoom H4essential,train
tr_aurangabad01_clip022.wav,traffic\tr_aurangabad01_clip022.wav,traffic,2.0,Zoom H4essential,train
bs_ozyegin12_clip014.wav,bird_sounds\bs_ozyegin12_clip014.wav,bird_sounds,,Zoom H4essential,train
pt_plane01_clip018.wav,public_transport\pt_plane01_clip018.wav,public_transport,2.0,Zoom H4essential,train
pt_bus01_clip029.WAV,public_transport\pt_bus01_clip029.WAV,public_transport,,Zoom H4essential,train
const_üsküdar01_clip045.wav,construction\const_üsküdar01_clip045.wav,construction,2.0,Zoom H4essential,train
ft_koru12_clip004.wav,footsteps\ft_koru12_clip004.wav,footsteps,,Zoom H4essential,train
pt_bus01_clip032.WAV,public_transport\pt_bus01_clip032.WAV,public_transport,,Zoom H4essential,train
bs_ozyegin2_clip003.wav,bird_sounds\bs_ozyegin2_clip003.wav,bird_sounds,,Zoom H4essential,train
tr_tophanelioğlu01_clip012.wav,traffic\tr_tophanelioğlu01_clip012.wav,traffic,,Zoom H4essential,train
ft_koru19_clip004.wav,footsteps\ft_koru19_clip004.wav,footsteps,,Zoom H4essential,train
const_bozcaada02_clip031.wav,construction\const_bozcaada02_clip031.wav,construction,2.0,Zoom H4essential,train
siren_tornado01_clip045.wav,siren\siren_tornado01_clip045.wav,siren,2.0,Zoom H4essential,train
cc_vs08_clip006.wav,crowd_chatter\cc_vs08_clip006.wav,crowd_chatter,,Zoom H4essential,train
bs_ozyegin9_clip002.wav,bird_sounds\bs_ozyegin9_clip002.wav,bird_sounds,,Zoom H4essential,train
pt_shuttle01_clip028.WAV,public_transport\pt_shuttle01_clip028.WAV,public_transport,,Zoom H4essential,train
siren_ambulance03_clip008.wav,siren\siren_ambulance03_clip008.wav,siren,2.0,Zoom H4essential,train
wtr_forest01_clip024.wav,wind_trees\wtr_forest01_clip024.wav,wind_trees,2.0,Zoom H4essential,train
tr_aurangabad01_clip008.wav,traffic\tr_aurangabad01_clip008.wav,traffic,2.0,Zoom H4essential,train
bs_ozyegin16_clip021.wav,bird_sounds\bs_ozyegin16_clip021.wav,bird_sounds,,Zoom H4essential,train
siren_police01_clip008.wav,siren\siren_police01_clip008.wav,siren,2.0,Zoom H4essential,train
cc_mar03_clip001.wav,crowd_chatter\cc_mar03_clip001.wav,crowd_chatter,,Zoom H4essential,train
pt_bus01_clip005.WAV,public_transport\pt_bus01_clip005.WAV,public_transport,,Zoom H4essential,train
bs_ozyegin5_clip003.wav,bird_sounds\bs_ozyegin5_clip003.wav,bird_sounds,,Zoom H4essential,train
pt_plane02_clip003.wav,public_transport\pt_plane02_clip003.wav,public_transport,2.0,Zoom H4essential,train
ft_koru27_clip002.wav,footsteps\ft_koru27_clip002.wav,footsteps,,Zoom H4essential,train
const_üsküdar01_clip051.wav,construction\const_üsküdar01_clip051.wav,construction,2.0,Zoom H4essential,train
bs_ozyegin_clip007.wav,bird_sounds\bs_ozyegin_clip007.wav,bird_sounds,,Zoom H4essential,train
wtr_tophanelioglu05_clip001.wav,wind_trees\wtr_tophanelioglu05_clip001.wav,wind_trees,,Zoom H4essential,train
pt_shuttle01_clip004.WAV,public_transport\pt_shuttle01_clip004.WAV,public_transport,,Zoom H4essential,train
const_bozcaada02_clip024.wav,construction\const_bozcaada02_clip024.wav,construction,2.0,Zoom H4essential,train
bs_ozyegin15_clip018.wav,bird_sounds\bs_ozyegin15_clip018.wav,bird_sounds,,Zoom H4essential,train
bs_ozyegin11_clip005.wav,bird_sounds\bs_ozyegin11_clip005.wav,bird_sounds,,Zoom H4essential,train
wtr_koru32_clip009.wav,wind_trees\wtr_koru32_clip009.wav,wind_trees,,Zoom H4essential,train
siren_ambulance03_clip014.wav,siren\siren_ambulance03_clip014.wav,siren,2.0,Zoom H4essential,train
bs_ozyegin8_clip004.wav,bird_sounds\bs_ozyegin8_clip004.wav,bird_sounds,,Zoom H4essential,train
const_üsküdar01_clip012.wav,construction\const_üsküdar01_clip012.wav,construction,2.0,Zoom H4essential,train
siren_anma01_clip014.wav,siren\siren_anma01_clip014.wav,siren,2.0,Zoom H4essential,train
wtr_koru20_clip005.wav,wind_trees\wtr_koru20_clip005.wav,wind_trees,,Zoom H4essential,train
tr_aurangabad01_clip004.wav,traffic\tr_aurangabad01_clip004.wav,traffic,2.0,Zoom H4essential,train
bs_ozyegin12_clip013.wav,bird_sounds\bs_ozyegin12_clip013.wav,bird_sounds,,Zoom H4essential,train
pt_shuttle01_clip017.WAV,public_transport\pt_shuttle01_clip017.WAV,public_transport,,Zoom H4essential,train
pt_bus01_clip038.WAV,public_transport\pt_bus01_clip038.WAV,public_transport,,Zoom H4essential,train
const_üsküdar01_clip047.wav,construction\const_üsküdar01_clip047.wav,construction,2.0,Zoom H4essential,train
wtr_koru01_clip002.wav,wind_trees\wtr_koru01_clip002.wav,wind_trees,,Zoom H4essential,train
pt_bus01_clip031.WAV,public_transport\pt_bus01_clip031.WAV,public_transport,,Zoom H4essential,train
ft_koru27_clip014.wav,footsteps\ft_koru27_clip014.wav,footsteps,,Zoom H4essential,train
pt_plane01_clip026.wav,public_transport\pt_plane01_clip026.wav,public_transport,2.0,Zoom H4essential,train
wtr_vs06_clip001.wav,wind_trees\wtr_vs06_clip001.wav,wind_trees,,Zoom H4essential,train
cc_vs04_clip016.wav,crowd_chatter\cc_vs04_clip016.wav,crowd_chatter,,Zoom H4essential,train
pt_shuttle01_clip014.WAV,public_transport\pt_shuttle01_clip014.WAV,public_transport,,Zoom H4essential,train
const_üsküdar01_clip016.wav,construction\const_üsküdar01_clip016.wav,construction,2.0,Zoom H4essential,train
wtr_koru31_clip002.wav,wind_trees\wtr_koru31_clip002.wav,wind_trees,,Zoom H4essential,train
cc_vs04_clip009.wav,crowd_chatter\cc_vs04_clip009.wav,crowd_chatter,,Zoom H4essential,train
cc_vs04_clip020.wav,crowd_chatter\cc_vs04_clip020.wav,crowd_chatter,,Zoom H4essential,train
bs_ozyegin15_clip026.wav,bird_sounds\bs_ozyegin15_clip026.wav,bird_sounds,,Zoom H4essential,train
ft_koru22_clip014.wav,footsteps\ft_koru22_clip014.wav,footsteps,,Zoom H4essential,train
tr_tophanelioğlu09_clip014.wav,traffic\tr_tophanelioğlu09_clip014.wav,traffic,,Zoom H4essential,train
siren_police01_clip010.wav,siren\siren_police01_clip010.wav,siren,2.0,Zoom H4essential,train
bs_ozyegin14_clip008.wav,bird_sounds\bs_ozyegin14_clip008.wav,bird_sounds,,Zoom H4essential,train
bs_ozyegin16_clip005.wav,bird_sounds\bs_ozyegin16_clip005.wav,bird_sounds,,Zoom H4essential,train
cc_vs04_clip001.wav,crowd_chatter\cc_vs04_clip001.wav,crowd_chatter,,Zoom H4essential,train
const_bozcaada03_clip003.wav,construction\const_bozcaada03_clip003.wav,construction,2.0,Zoom H4essential,train
const_üsküdar01_clip043.wav,construction\const_üsküdar01_clip043.wav,construction,2.0,Zoom H4essential,train
bs_ozyegin5_clip011.wav,bird_sounds\bs_ozyegin5_clip011.wav,bird_sounds,,Zoom H4essential,train
tr_aurangabad01_clip041.wav,traffic\tr_aurangabad01_clip041.wav,traffic,2.0,Zoom H4essential,train
pt_shuttle01_clip034.WAV,public_transport\pt_shuttle01_clip034.WAV,public_transport,,Zoom H4essential,train
bs_ozyegin16_clip014.wav,bird_sounds\bs_ozyegin16_clip014.wav,bird_sounds,,Zoom H4essential,train
cc_vs03_clip041.wav,crowd_chatter\cc_vs03_clip041.wav,crowd_chatter,,Zoom H4essential,train
const_üsküdar01_clip030.wav,construction\const_üsküdar01_clip030.wav,construction,2.0,Zoom H4essential,train
wtr_koru34_clip003.wav,wind_trees\wtr_koru34_clip003.wav,wind_trees,,Zoom H4essential,train
ft_koru23_clip007.wav,footsteps\ft_koru23_clip007.wav,footsteps,,Zoom H4essential,train
cc_vs03_clip024.wav,crowd_chatter\cc_vs03_clip024.wav,crowd_chatter,,Zoom H4essential,train
tr_aurangabad01_clip029.wav,traffic\tr_aurangabad01_clip029.wav,traffic,2.0,Zoom H4essential,train
tr_tophanelioğlu03_clip007.wav,traffic\tr_tophanelioğlu03_clip007.wav,traffic,,Zoom H4essential,train
ft_koru12_clip006.wav,footsteps\ft_koru12_clip006.wav,footsteps,,Zoom H4essential,train
const_bozcaada01_clip010.wav,construction\const_bozcaada01_clip010.wav,construction,2.0,Zoom H4essential,train
siren_tornado01_clip038.wav,siren\siren_tornado01_clip038.wav,siren,2.0,Zoom H4essential,train
siren_police03_clip006.wav,siren\siren_police03_clip006.wav,siren,2.25,Zoom H4essential,train
siren_tornado01_clip037.wav,siren\siren_tornado01_clip037.wav,siren,2.0,Zoom H4essential,train
tr_tophanelioğlu01_clip005.wav,traffic\tr_tophanelioğlu01_clip005.wav,traffic,,Zoom H4essential,train
pt_shuttle01_clip029.WAV,public_transport\pt_shuttle01_clip029.WAV,public_transport,,Zoom H4essential,train
ft_koru23_clip008.wav,footsteps\ft_koru23_clip008.wav,footsteps,,Zoom H4essential,train
tr_aurangabad01_clip045.wav,traffic\tr_aurangabad01_clip045.wav,traffic,2.0,Zoom H4essential,train
pt_mar01_clip006.wav,public_transport\pt_mar01_clip006.wav,public_transport,,Zoom H4essential,train
cc_vs08_clip002.wav,crowd_chatter\cc_vs08_clip002.wav,crowd_chatter,,Zoom H4essential,train
wtr_iphone01_clip007.wav,wind_trees\wtr_iphone01_clip007.wav,wind_trees,2.0,Zoom H4essential,train
const_bozcaada02_clip006.wav,construction\const_bozcaada02_clip006.wav,construction,2.0,Zoom H4essential,train
tr_tophanelioğlu07_clip002.wav,traffic\tr_tophanelioğlu07_clip002.wav,traffic,,Zoom H4essential,train
siren_ambulance03_clip002.wav,siren\siren_ambulance03_clip002.wav,siren,2.0,Zoom H4essential,train
cc_vs04_clip021.wav,crowd_chatter\cc_vs04_clip021.wav,crowd_chatter,,Zoom H4essential,train
bs_ozyegin15_clip011.wav,bird_sounds\bs_ozyegin15_clip011.wav,bird_sounds,,Zoom H4essential,train
ft_koru22_clip003.wav,footsteps\ft_koru22_clip003.wav,footsteps,2.021,Zoom H4essential,train
siren_tornado01_clip002.wav,siren\siren_tornado01_clip002.wav,siren,2.0,Zoom H4essential,train
siren_tornado01_clip007.wav,siren\siren_tornado01_clip007.wav,siren,2.0,Zoom H4essential,train
siren_tornado01_clip027.wav,siren\siren_tornado01_clip027.wav,siren,2.0,Zoom H4essential,train
ft_koru22_clip013.wav,footsteps\ft_koru22_clip013.wav,footsteps,,Zoom H4essential,train
const_üsküdar01_clip032.wav,construction\const_üsküdar01_clip032.wav,construction,2.0,Zoom H4essential,train
tr_tophanelioğlu08_clip004.wav,traffic\tr_tophanelioğlu08_clip004.wav,traffic,,Zoom H4essential,train
bs_ozyegin15_clip002.wav,bird_sounds\bs_ozyegin15_clip002.wav,bird_sounds,,Zoom H4essential,train
bs_ozyegin5_clip002.wav,bird_sounds\bs_ozyegin5_clip002.wav,bird_sounds,,Zoom H4essential,train
bs_ozyegin11_clip008.wav,bird_sounds\bs_ozyegin11_clip008.wav,bird_sounds,,Zoom H4essential,train
ft_koru27_clip008.wav,footsteps\ft_koru27_clip008.wav,footsteps,,Zoom H4essential,train
bs_ozyegin14_clip003.wav,bird_sounds\bs_ozyegin14_clip003.wav,bird_sounds,,Zoom H4essential,train
wtr_forest01_clip018.wav,wind_trees\wtr_forest01_clip018.wav,wind_trees,2.0,Zoom H4essential,train
const_bozcaada03_clip007.wav,construction\const_bozcaada03_clip007.wav,construction,2.0,Zoom H4essential,train
bs_ozyegin10_clip004.wav,bird_sounds\bs_ozyegin10_clip004.wav,bird_sounds,,Zoom H4essential,train
wtr_koru21_clip001.wav,wind_trees\wtr_koru21_clip001.wav,wind_trees,,Zoom H4essential,train
